Insee,"Code postal",Commune,"Nombre habitants",Rue,Ordures,"Horaires ordures",Recurrence,Tri,"Horaires tri",Recurrence
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COTES (Sentier des) / entre Rue des TROIS RESISTANTS et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COTES DE CHANTURGUE (Rue des) / entre Cité de CHANTURGUE Rue FONTAINE du LARGE et Rue FONTAINE du LARGE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COTES DE GANDAILLAT (Chemin des) / Association TARC","Mardi - Vendredi","05h00 / 12h00 - 13h00 / 20h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COTES FLEURIES (Rue des) / entre Rue de BLANZAT et Hors agglomération",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COTTAGES (Avenue des) / entre Avenue Marx DORMOY et Rue du MAISNIEL",Jeudi,"14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COUBERTIN (Place Pierre de) / entre Avenue de la LIBERATION et Rue Pierre de COUBERTIN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COUBERTIN (Rue Pierre de) / entre Boulevard Jean JAURES et Avenue de la LIBERATION","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COUDRAY ( Rue Madame de ) / ","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURAGE (Rue du) / entre Boulevard Edgar QUINET et Rue ROUVIER",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURAGE (Rue du) / entre Rue ROUVIER et Rue Adrien MABRUT",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURBET (Rue Gustave) / entre Boulevard Etienne CLEMENTEL et Boulevard Léon JOUHAUX","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURNON (Rue de) / entre Rue Anatole FRANCE et Rue Alfred de MUSSET","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURNON (Rue de) / entre Rue GUYNEMER et Rue Anatole FRANCE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURONNE (Rue) / entre Rue du PORT et Place d'ESPAGNE",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURPIERE (Rue de) / entre Rue d'ENNEZAT et Rue de THIERS","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURTIAUX (Rue des) / entre Boulevard Gustave FLAUBERT et Rue du Pont de la SARRE",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COURTOIS (Rue François) / entre Rue d'ABERDEEN et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COUSSERAND (Rue Marcel) / entre Rue de BLANZAT et Impasse",Jeudi,"05h00 / 07h30","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","COUTHON (Avenue Georges) / entre Place des CARMES DECHAUX et Rue MONTLOSIER","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CRAPLET (Rue Général) / entre Rue des LAURIERS et Rue des COTES FLEURIES",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CREUX DE LA CHAUX (Rue du) / entre Boulevard POCHET LAGAYE et Rue des RIVAUX",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CREUX DE L'ENFER (Rue du) / entre Avenue des LANDAIS et Rue Pablo PICASSO",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CREUX ROUGE (Impasse du) / entre Rue du CREUX ROUGE (N°18) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CREUX ROUGE (Rue du) / entre Rue du CLOS PERRET et Rue de TREMONTEIX",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CREVECOEUR (1ere & 2eme Allée de) / entre Boulevard Vincent AURIOL et Boulevard Vincent AURIOL",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CREVECOEUR (Chemin de) / entre Boulevard Léon JOUHAUX et Impasse",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CRISTAL (Avenue Ernest) / entre Boulevard Gustave FLAUBERT et Limite de commune","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROIX BERTRAND (Rue de la) / entre Rue de la CONFIANCE et Rue VERLAINE",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROIX HAUTE (Place de la) / entre Rue Maurice JOUANNEAU et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROIX LEONARDOUX (Impasse) / entre Rue CROIX LEONARDOUX (à coté du N°37) et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROIX LEONARDOUX (Rue) / entre Rue Claude GUICHARD et Rue des RONZIERES",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROIX ROUSSE (Allée de la) / entre Rue des PLANCHETTES (N°18 bis) et Impasse","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUEL (2éme Impasse de) / entre Rue de CROUEL (entre les N°27 et 31) et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUEL (Chemin du Grand) INRA / Site de l'INRA",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUEL (Rue de) / entre Rue Claude GUICHARD et Rue Pierre ESTIENNE",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUEL (Rue nouvelle de) / entre Rue de CROUEL (N°23) et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUZET (Rue du ) / entre Rue du Docteur bousquet et Rue de Neyrat",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUZILLE (Rue de la) / entre Rue de l'ORADOU et Rue Pablo PICASSO",Samedi,"14h00 / 21h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CROUZILLE (Rue de la) / entre Rue Auguste JOUVE et Rue de la CROUZILLE","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CUGNOT (Rue Nicolas-Joseph) / entre Rue Jules VERNE et Rue CHAPPE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CUOQ (Rue Louis) / entre Rue JACQUARD et Rue Abbé PREVOST",Jeudi,"14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CUOQ (Rue Louis) / entre Rue Abbé PREVOST et Boulevard CHARCOT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CURABET (Rue Jean) / entre Rue des Hauts de CHANTURGUE et Rue du SOLAYER","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CURIE (Rue Pierre et Marie) / entre Rue de VERTAIZON et Impasse",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CUVIER (Rue) / entre Rue de BLANZAT et Rue THEVENOT THIBAUD","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CYCLAMENS (Allée des) / entre Rue de CROUEL et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CYPRES (Rue des) / entre Rue de MALINTRAT (aprés N°39) et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","CYTISES (Impasse) / entre Rue Edith PIAF et Fin de rue Edith PIAF","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","D 'AUVERGNE (Rue Antoine) / entre Rue SAVARON et Place Michel de L'HOSPITAL",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DABERT (Rue louis) / entre Rue Victor BASCH et Rue de l'ORADOU","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAGUERRE (Rue) / entre Avenue Léon BLUM et Rue BAUDELAIRE","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAHLIAS (Allée des) / entre Rue BARTHOLDI et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DALLET (Rue) / entre Rue Jean RICHEPIN et Rue Henri BARBUSSE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DANCHET (Rue) / entre Rue Saint ARTHEME et Rue du PONT NATUREL",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DANZIGER ( Rue ) / entre Boulevard Etienne CLEMENTEL et Rue de FLAMINA","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAUDET (Rue Alphonse) / entre Rue de GOMEL et Rue des ALPILLES",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAUDET (Rue Alphonse) du 4 au 8 / entre Rue Alphonse DAUDET et Rue Alphonse DAUDET","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAUPEYROUX (Place Abbé) / entre Rue Sainte CLAIRE et Eglise SAINT EUTROPE",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAURAT (Rue Didier) / entre Rue Elisée RECLUS et Rue Georges BESSE","Mardi - Vendredi","14h00 / 21h00 - 13h00 / 20h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAURIERE (Rue Blaise) / entre Boulevard LAFAYETTE et Rue de PERIGNAT",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DAVID (Rue Pierre) / entre Rue BELLIARD et Rue Maréchal GALLIENI",Jeudi,"05h00 / 07h30","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEBAY FACY (Rue) / entre Place de la FONTAINE et Rue de la GRAVIERE","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEGEORGES (Rue) / entre Rue Saint ESPRIT et Rue Georges CLEMENCEAU et Impasse",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELARBRE (Rue) / entre Boulevard TRUDAINE et Avenue de GRANDE BRETAGNE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELILLE (Impasse) / entre Place DELILLE et Impasse","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELILLE (Place) / Kiosque à Fleurs",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELILLE (Place) Impairs / entre Rue MONTLOSIER et Boulevard TRUDAINE",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELILLE (Place) Pairs / entre Bd. TRUDAINE et Rue des JACOBINS","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELORIEUX (Rue) / entre Rue MORNY et Impasse","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DELZONS (Rue Général) / entre Avenue Léon BLUM et Rue Antoinette BEGON",Samedi,"14h00 / 21h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEPAILLER (Rue Patrick) / entre Avenue Léonard de VINCI et Rue Louis ROSIER","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESAIX (Boulevard) / entre Rue Marechal JUIN et Place SUGNY",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESAIX (Boulevard) / entre Place de JAUDE et Rue de la Tour d'Auvergne","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESAYMARD (Rue Joseph) en partie / entre Rue des COURTIAUX et Rue de l'HERMITAGE ( Carrosserie )",Mardi,"14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESAYMARD (Rue Joseph) en partie / entre Rue des COURTIAUX et Rue de l'HERMITAGE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESCARTES (Rue) / entre Boulevard BERTHELOT et Rue Camille DESMOULINS","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESCHAMPS (Rue Jean) / entre Rue BALLAINVILLIERS et Rue d'ENFER","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESCHAMPS (Rue Jean) / entre Rue d'ENFER et Rue BARDOUX","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESDEVISES DU DEZERT (Rue) / entre Rue Etienne DOLET et Boulevard CLAUDE BERNARD","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESDEVISES DU DEZERT (Rue) / entre Boulevard CLAUDE BERNARD et Rue des PLATS","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESMOULINS (Rue Camille) / entre Rue DESCARTES et Rue des GRAVOUSES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DESMOULINS (Rue Camille)res Beaulieu du 15 au 24 / entre Rue Camille DESMOULINS et impasse","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEUX MARCHES (Rue des) / entre Place du MAZET et Place SAINT PIERRE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEVEDEUX (Rue) / entre Rue des QUATRE PASSEPORTS et Rue Gabriel PERI",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEVOIR (Rue du) / entre Boulevard Edgar QUINET et Rue de la VOLONTE",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DEVOIR (Rue du) / entre Rue du VAR et Rue Adrien MABRUT",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DIANE (Rue de) / entre Rue d'APOLLON et Allée des FAUVETTES",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DIDEROT (Rue) / entre Rue VERLAINE et Boulevard Edgar QUINET",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DIESEL (Rue Rodolphe) / entre Avenue du BREZET et rond poind","Mardi - Vendredi","05h00 / 12h00 - 13h00 / 20h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DIOMEDE (Rue Paul) / entre Boulevard LAVOISIER et Jules Favre",Jeudi,"14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DIOMEDE (Rue Paul) / entre Rue BERANGER et Rue de NOHANENT","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DIOMEDE (Rue Paul) / entre Boulevard LAVOISIER et Place des VIGNERONS","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOCTEUR MALLY / entre Avenue Jean Mermoz et Rue des gravanches","Mardi - Vendredi","05h00 / 12h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOLET (Rue Etienne) / entre Rue Charles BRUYANT et Limite de commune","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOMAT (Rue Jean) / entre Boulevard LOUCHEUR et Parking H.L.M.","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOMBASLE (Rue) / entre Rue de la CONDAMINE et Rue FRERE HERIBAUD","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOMES (Allée des) / entre Rue des TROIS PATRIOTES et Impasse","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",,,"Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DORMOY (Avenue Marx) / entre Boulevard Jean JAURES et Avenue de la LIBERATION","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DORMOY (Avenue Marx) / entre Boulevard PASTEUR et Boulevard Jean JAURES","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOUMER (Rue Paul) / entre Avenue de la LIBERATION et Rue de COTEPET","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOUSSINET (Rue Pierre) / entre Rue de la CROUZILLE et Rue de l'ORADOU",Samedi,"05h00 / 07h30","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DOYAT (Rue) / entre Rue BARNIER et Rue NOTRE DAME du PORT",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DRELON (Rue) / entre Boulevard PASTEUR et Boulevard Jean JAURES","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DROITS DE L'HOMME (Place des) / entre Rue d'AULTERIBE et Rue du CHATEAU DES VERGNES","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DUCLAUX (Boulevard) Impair / entre Avenue JULIEN et Rue BLATIN","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DULAURE (Rue) / entre Place Saint PIERRE et Place GAILLARD","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DUMANIANT (Rue) / entre Rue GAULTIER de BIAUZAT et Rue SAINT ALYRE",Samedi,"14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DUMAS (Boulevard Jean-Baptiste) Impairs / entre Avenue Edouard MICHELIN et Avenue BARBIER DAUBREE","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DUMAS (Boulevard Jean-Baptiste) Impairs / entre Rue Thevenot THIBAUD et Rue de Blanzat","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DUMAS (Boulevard Jean-Baptiste) Pairs / entre Avenue BARBIER DAUBREE et Boulevard LAVOISIER","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","DUMAS (Boulevard Jean-Baptiste) Pairs / entre Rue de BLANZAT et Place des CARMES-DECHAUX","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
